Meter #,Service Delivery Point,Meter Type,Meter Size,Longitude,Latitude
3000026708,2086900,Water Residential Outside,0.75,0,0
3000028957,2027937,Water Residential Inside,0.75,0,0
3000005195,2118101,Water Residential Inside,0.75,30.2571788,-97.38045761
3000012222,2118148,Water Residential Outside,0.75,30.15211521,-97.31889324
3000008212,2118236,Irrigation Commercial Inside,1.5,30.25201497,-97.38299226
3000014481,2118560,Water Residential Inside,0.75,30.19454198,-97.46962554
3000025042,2121108,Water Residential Inside,0.75,30.22673918,-97.40694419
3000014241,2122669,Water Residential Inside,0.75,30.22423544,-97.41384805
3000014238,2122687,Water Residential Inside,0.75,30.22537733,-97.4125766
3000024318,2122718,Water Residential Inside,0.75,30.21919128,-97.4162543
3000024004,2122724,Water Residential Inside,0.75,30.21833513,-97.41623648
3000024326,2123117,Water Residential Inside,0.75,30.21470998,-97.414157
3000024299,2123120,Water Residential Inside,0.75,30.21467979,-97.41460854
3000024449,2123129,Water Residential Inside,0.75,30.21476929,-97.41602853
3000012609,2130536,Water Residential Outside,0.75,30.15756588,-97.31752672
3000014997,2130555,Water Residential Outside,0.75,30.15780849,-97.31656422
3000006902,2130783,Irrigation Commercial Inside,0.75,30.19665863,-97.47757508
3000019328,2130834,Water Residential Outside,0.75,30.17075962,-97.41382429
3000015764,2130836,Water Residential Outside,0.75,30.17082108,-97.4138837
3000014319,2138398,Water Residential Inside,0.75,30.24567795,-97.37099896
3000021540,2143252,Water Residential Inside,0.75,30.17366313,-97.39570252
3000015973,2143566,Irrigation Commercial Outside,1,30.15249369,97.3973073
3000023708,2143573,Water Residential Inside,1.5,30.30868571,-97.34249536
3000024236,2143580,Water Residential Inside,1.5,30.30859933,-97.34380083
3000015025,2152529,Water Residential Inside,0.75,30.17984335,-97.35996514
3000019852,2152730,Water Commercial Inside,0.75,30.23609858,-97.33552904
3000025940,2000784,Water Commercial Inside,1.5,30.25064016,-97.37776023
3000009212,2001134,Irrigation Commercial Inside,2,30.24701322,-97.38241205
3000019932,2001318,Water Residential Inside,0.75,30.24817739,-97.38642867
3000017404,2010388,Irrigation Commercial Outside,1,30.15750873,-97.39617845
3000017481,2010405,Water Commercial Outside,1,30.15546756,-97.39715283
3000017482,2010410,Water Commercial Outside,1,30.15405934,-97.39785391
3000015972,2014517,Water Commercial Inside,1,30.22445217,-97.38825267
3000017993,2014574,Water Residential Inside,0.75,30.22336185,-97.3889485
3000021827,2014591,Water Residential Inside,0.75,30.22252961,-97.38834773
3000021387,2014593,Water Residential Inside,0.75,30.22252637,-97.3883406
3000021415,2014616,Water Residential Inside,0.75,30.22245737,-97.38872204
3000021478,2014628,Water Residential Inside,0.75,30.22256196,-97.39053415
3000021276,2014637,Water Residential Inside,0.75,30.22245077,-97.38927486
3000017341,2018837,Water Residential Inside,1,30.2179793,-97.39986209
3000021976,2018839,Water Residential Inside,0.75,30.21794911,-97.39970048
3000021978,2018844,Water Residential Inside,0.75,30.2179793,-97.39914913
3000014679,2018852,Water Residential Inside,0.75,30.2187287,-97.3985134
3000021179,2018853,Water Residential Inside,0.75,30.21834376,-97.39853122
3000025786,2020899,Water Residential Inside,0.75,30.17004139,-97.36726311
3000023451,2021199,Water Residential Inside,0.75,30.16777496,-97.35799927
3000018397,2023888,Water Residential Outside,0.75,30.24560463,-97.37079696
3000006831,2031579,Water Residential Outside,0.75,30.2174186,-97.32324825
3000006829,2031583,Water Residential Outside,0.75,30.21721696,-97.32271353
3000006763,2031585,Water Residential Outside,0.75,30.21684231,-97.32206105
3000008288,2022915,Water Residential Inside,1.5,30.21159162,-97.38036255
3000028693,2036318,Water Residential Inside,0.75,30.18404285,-97.3502042
3000020344,2040024,Water Residential Outside,0.75,30.27182713,-97.32753673
3000020389,2040032,Water Residential Outside,0.75,30.27185947,-97.32464447
3000018326,2040034,Water Residential Outside,0.75,30.27214522,-97.32478707
3000020422,2040035,Water Residential Outside,0.75,30.27313507,-97.32719926
3000020356,2040042,Water Residential Outside,0.75,30.27252369,-97.32611793
3000020287,2040046,Water Residential Outside,0.75,30.27242125,-97.3275795
3000020338,2040047,Water Residential Outside,0.75,30.24578901,-97.37086825
3000020538,2044507,Water Residential Inside,0.75,30.32329413,-97.37303804
3000021604,2044606,Water Residential Inside,0.75,30.32493526,-97.36991764
3000025516,2044632,Water Residential Inside,0.75,30.32949311,-97.36795699
3000021567,2170073,Water Residential Outside,0.75,30.15869491,-97.40513095
3000012720,2164643,Water Residential Outside,0.75,30.16340472,-97.3197678
3000019640,2164683,Water Residential Inside,0.75,30.32248542,-97.33992565
3000016016,2170055,Water Commercial Inside,1,30.19044994,-97.4588182
3000006882,2170158,Water Residential Outside,0.75,30.21962043,-97.32402657
3000005633,2154565,Water Residential Inside,0.75,30.29774232,-97.42859451
3000019068,2170229,Water Residential Outside,0.75,30.15885549,-97.40481718
3000022831,2030722,Water Residential Outside,0.75,30.21616781,-97.30604207
3000006279,2034205,Water Residential Outside,0.75,30.2126246,-97.31853675
3000006504,2034249,Water Residential Outside,0.75,30.21476929,-97.32062811
3000006711,2175700,Water Residential Inside,0.75,30.1636802,-97.46723164
3000014039,2175594,Water Residential Inside,0.75,30.24566933,-97.37065436
3000012777,2175110,Water Residential Outside,0.75,30.16781162,-97.40312984
3000021693,2014469,Water Residential Inside,0.75,30.24550974,-97.37036324
3000007143,2175914,Water Residential Outside,0.75,30.25562232,-97.42986243
3000021606,2172770,Water Residential Inside,0.75,30.31544754,-97.34143476
3000018646,2178877,Water Residential Inside,0.75,30.17983759,-97.42260086
3000017764,2150926,Water Residential Inside,0.75,30.29131905,-97.41801889
3000017382,2024945,Water Residential Outside,1,30.19999373,-97.32282642
3000024877,2032924,Water Residential Inside,0.75,30.19995491,-97.37590653
3000022096,2177639,Water Residential Inside,0.75,30.29431185,-97.42176667
3000021332,2178574,Water Commercial Outside,1,30.1410144,-97.35081022
3000022310,2178815,Water Residential Inside,0.75,30.18081666,-97.42404342
3000022312,2172599,Water Residential Inside,0.75,30.32790707,-97.34128054
3000022242,2178340,Water Residential Inside,0.75,30.21243082,-97.44675201
3000024788,2179813,Water Commercial Outside,0.75,30.29438997,-97.32640312
3000024780,2179543,Water Residential Inside,0.75,30.23763297,-97.42343741
3000025751,2179672,Water Residential Inside,0.75,30.15923828,-97.47159213
3000025728,2180801,Water Residential Inside,0.75,30.14901636,-97.4694165
3000025688,2181769,Water Residential Inside,0.75,30.21361769,-97.44683448
3000025687,2181773,Water Residential Inside,0.75,30.21384413,-97.44707214
3000015961,2034128,Water Commercial Inside,1,30.20002931,-97.34950312
3000022361,2114718,Irrigation Commercial Inside,0.75,30.19421095,-97.36060158
3000019219,2143421,Water Residential Inside,0.75,30.18883038,-97.35973414
3000006621,2052642,Water Residential Inside,0.75,30.25303069,-97.37848508
3000024405,2052890,Water Residential Outside,0.75,30.14757892,-97.34873075
3000019445,2053177,Water Residential Outside,0.75,30.16631476,-97.42375208
3000019513,2057363,Water Residential Inside,0.75,30.24349122,-97.360661
3000019584,2057373,Water Residential Inside,0.75,30.24346103,-97.36168766
3000019736,2057384,Water Residential Inside,0.75,30.24354778,-97.35997421
3000024100,2068735,Water Residential Inside,0.75,30.26686168,-97.37339927
3000018806,2068905,Water Residential Outside,0.75,30.14913164,-97.38035066
3000022880,2068977,Water Residential Outside,0.75,30.30999903,-97.35783291
3000022719,2069058,Water Residential Outside,0.75,30.31838799,-97.34795837
3000015325,2071516,Water Residential Outside,0.75,30.23243785,-97.33032917
3000014586,2078241,Water Residential Inside,0.75,30.18061047,-97.34905899
3000020666,2078272,Water Residential Outside,0.75,30.24362816,-97.42766765
3000014405,2078971,Water Residential Outside,0.75,30.25305358,-97.33731878
3000019046,2078990,Water Residential Outside,0.75,30.25311372,-97.33435265
3000023303,2080569,Water Residential Inside,0.75,30.24775363,-97.36373862
3000025804,2080592,Water Residential Inside,0.75,30.24814935,-97.36520495
3000007981,2087311,Water Commercial Inside,1,30.25416827,-97.36817088
3000023559,2087389,Water Commercial Inside,0.75,30.25138525,-97.3764056
3000016339,2087392,Water Commercial Inside,2,30.25222522,-97.37646501
3000020468,2087958,Water Residential Inside,0.75,30.26300363,-97.37651967
3000024934,2087972,Water Residential Inside,0.75,30.26255722,-97.37430711
3000024902,2087973,Water Residential Inside,0.75,30.26245047,-97.37405282
3000022975,2087978,Water Residential Inside,0.75,30.26389212,-97.37410035
3000026859,2002110,Water Commercial Inside,1,0,0
3000028602,2017216,Water Residential Outside,0.75,0,0
3000028490,2027926,Water Residential Inside,0.75,0,0
3000027776,2027925,Water Residential Inside,0.75,0,0
3000026834,2028007,Water Residential Inside,1,0,0
3000026448,2118895,Water Commercial Inside,1.5,30.26472886,-97.41352722
3000026275,2121128,Water Residential Inside,0.75,30.22423544,-97.40807305
3000026519,2121136,Water Residential Inside,0.75,30.22393136,-97.40699172
3000027302,2121142,Water Residential Inside,0.75,30.22209291,-97.4080374
3000024450,2123144,Water Residential Inside,0.75,30.2147736,-97.41282614
3000023985,2123155,Water Residential Inside,0.75,30.21524804,-97.4141879
3000015541,2130839,Water Residential Inside,0.75,30.24575456,-97.36974714
3000005753,2131169,Water Residential Outside,0.75,30.29317476,-97.4367104
3000024946,2138736,Water Residential Outside,0.75,30.14822912,-97.29411064
3000015171,2138765,Water Residential Outside,0.75,30.1473072,-97.29459307
3000013970,2138961,Water Residential Outside,0.75,30.23546564,-97.34467874
3000018232,2139255,Water Commercial Inside,0.75,30.19945351,-97.49010422
3000026222,2144066,Water Residential Outside,0.75,30.15418264,-97.33214222
3000012088,2144072,Water Residential Outside,0.75,30.15412727,-97.33199988
3000005755,2144167,Water Residential Outside,0.75,30.29037125,-97.43758972
3000014472,2144267,Water Residential Inside,0.75,30.17859542,-97.360661
3000014639,2144268,Water Residential Inside,0.75,30.17859542,-97.360661
3000014182,2154406,Water Residential Inside,0.75,30.29603757,-97.42655068
3000024774,2001831,Water Residential Outside,0.75,30.18369025,-97.43036503
3000023823,2002049,Water Commercial Outside,1,30.18783729,-97.44467183
3000016017,2002116,Water Commercial Inside,1,30.18971564,-97.45856273
3000021516,2010423,Water Commercial Outside,0.75,30.15890294,-97.3976519
3000020095,2010471,Water Commercial Outside,1.5,30.15175831,-97.39901842
3000020131,2014648,Water Commercial Inside,1.5,30.22229886,-97.38753971
3000022069,2014655,Water Commercial Inside,0.75,30.22215461,-97.38750703
3000018857,2014663,Water Residential Inside,0.75,30.22153544,-97.38835962
3000021620,2018867,Water Residential Inside,0.75,30.2165549,-97.39845993
3000021252,2018875,Water Residential Inside,0.75,30.21590255,-97.39873323
3000021250,2018881,Water Residential Inside,0.75,30.21572966,-97.39850385
3000021653,2018882,Water Residential Inside,0.75,30.21555103,-97.39854311
3000021644,2018907,Water Residential Inside,0.75,30.21599097,-97.39842428
3000021579,2018913,Water Residential Inside,0.75,30.21667136,-97.39843141
3000021770,2018914,Water Residential Inside,0.75,30.21690966,-97.39837675
3000021769,2018915,Water Residential Inside,0.75,30.21687731,-97.39837675
3000026716,2021404,Water Residential Inside,0.75,30.17368605,-97.35858746
3000015096,2021547,Water Residential Inside,0.75,30.17336041,-97.34991902
3000012605,2021549,Water Residential Inside,0.75,30.17391817,-97.34954855
3000025992,2023935,Water Residential Outside,0.75,30.15100352,-97.30068416
3000026141,2023945,Water Residential Outside,0.75,30.15198043,-97.30007695
3000006757,2031596,Water Residential Outside,0.75,30.21735606,-97.32229169
3000006182,2031607,Water Residential Outside,0.75,30.21938106,-97.32309972
3000007980,2031659,Water Residential Outside,1,30.2179545,-97.32065188
3000006871,2031661,Water Residential Outside,0.75,30.21754152,-97.32069228
3000015524,2036334,Water Residential Inside,0.75,30.18612715,-97.34882581
3000015419,2036350,Water Residential Inside,0.75,30.18485155,-97.3496576
3000015413,2036353,Water Residential Inside,0.75,30.18570878,-97.3496576
3000020286,2040050,Water Residential Outside,0.75,30.24569305,-97.37078507
3000020364,2040060,Water Residential Outside,0.75,30.27328387,-97.32664077
3000004803,2040061,Water Residential Outside,0.75,30.27320839,-97.32688437
3000020361,2040065,Water Residential Outside,0.75,30.27314046,-97.32577808
3000020391,2040072,Water Residential Outside,0.75,30.27341003,-97.32577333
3000019051,2023645,Water Residential Inside,0.75,30.20140087,-97.39590514
3000026215,2045726,Water Residential Inside,0.75,30.28089,-97.42047861
3000023040,2170281,Water Residential Outside,0.75,30.31594031,-97.35356701
3000004597,2158706,Water Residential Inside,0.75,30.24566933,-97.37065436
3000006521,2034252,Water Residential Outside,0.75,30.21420966,-97.32061029
3000006508,2034258,Water Residential Outside,0.75,30.21294701,-97.32055682
3000014076,2173830,Water Residential Inside,0.75,30.24566933,-97.37065436
3000014900,2176012,Water Residential Inside,0.75,30.24561882,-97.37059932
3000015234,2176003,Water Residential Inside,0.75,30.21055109,-97.44995964
3000015488,2176010,Water Residential Inside,0.75,30.21081634,-97.44975288
3000023429,2172563,Water Residential Inside,0.75,30.3295977,-97.34143476
3000021800,2172579,Water Residential Inside,0.75,30.32958477,-97.34194571
3000021717,2176114,Water Residential Outside,0.75,30.26967946,-97.44534681
3000021615,2179392,Water Residential Inside,0.75,30.18015568,-97.42268285
3000021614,2178870,Water Residential Inside,0.75,30.18007779,-97.42271858
3000021267,2172610,Water Residential Inside,0.75,30.32893133,-97.3421596
3000019252,2172578,Water Residential Inside,0.75,30.32939196,-97.34194235
3000023039,2179781,Water Residential Inside,0.75,30.20444268,-97.40555391
3000023048,2175094,Water Residential Outside,0.75,30.16750323,-97.40293971
3000024105,2174713,Water Residential Inside,0.75,30.30228939,-97.42682398
3000022313,2179617,Water Residential Inside,0.75,30.15760283,-97.46728603
3000014316,2032952,Water Residential Inside,0.75,30.20263118,-97.37423106
3000024072,2179712,Water Residential Inside,0.75,30.25363776,-97.38038156
3000024064,2178906,Water Residential Inside,0.75,30.17983004,-97.41952799
3000025941,2178771,Water Commercial Inside,2,30.17239212,-97.44757715
3000025526,2179584,Water Residential Inside,0.75,30.15801827,-97.46987885
3000020060,2178293,Water Commercial Inside,3,30.22489857,-97.34187442
3000025480,2181054,Water Residential Inside,0.75,30.21414173,-97.44748803
3000025532,2181063,Water Residential Inside,0.75,30.21464421,-97.44668001
3000026023,2179604,Water Residential Inside,0.75,30.1593448,-97.47095769
3000026011,2180863,Water Residential Outside,0.75,30.16222833,-97.34158923
3000026010,2180781,Water Residential Inside,0.75,30.15169361,-97.46760548
3000012202,2106280,Water Residential Outside,0.75,30.15512036,-97.31721777
3000021325,2106308,Water Commercial Inside,1,30.29748677,-97.4037715
3000024019,2106326,Water Residential Inside,0.75,30.26677758,-97.3786752
3000022606,2106493,Water Residential Inside,0.75,30.21881928,-97.4094158
3000020332,2106518,Water Commercial Inside,0.75,30.29807344,-97.41426927
3000023167,2053523,Water Residential Outside,0.75,30.16713536,-97.42550178
3000019799,2053529,Water Residential Inside,0.75,30.32254952,-97.36559501
3000022954,2053661,Water Commercial Inside,0.75,30.31062443,-97.34595019
3000022391,2057404,Water Residential Inside,0.75,30.24317097,-97.35665652
